date,build_year,dong,jibun,floor,use_area,total_deposit
201701,2016,사근동,210-2,2,27.6,15000
201701,2013,행당동,37-31,2,15.54,13000
201701,2016,행당동,304,3,29.99,24200
201701,1988,행당동,128-1214,1,46.8,4500
201701,2013,행당동,37-31,3,15.54,17400
201701,2008,행당동,309-18,1,76.55,28000
201701,2003,행당동,1-55,1,21.25,11000
201701,2013,행당동,37-92,3,13.12,12000
201701,2012,행당동,37-34,4,12.01,12200
201701,2012,행당동,37-34,2,12.13,12400
201701,2003,행당동,4-34,4,12.22,9000
201701,2016,행당동,296-24,3,55.73,23000
201701,2001,행당동,1-84,2,29.61,17080
201701,2005,행당동,1-62,3,92.87,14800
201701,1985,행당동,37-22,3,62.16,10100
201701,2011,행당동,19-90,3,17.47,14600
201701,1994,행당동,122-18,1,36.66,15100
201701,2013,행당동,70-18,2,13.93,16400
201701,2003,행당동,303-3,4,46.86,19000
201701,2015,행당동,12-05,5,20.71,16400
