BuildYear,DealYear,DealMonth,DealDay,Dong,Jibun,Deposit,Apartment_Name,Monthly_Rent,Area_for_ExclusiveUse,Regional_Code,Floor
2019,2019,7,13,상봉동,109-11,"23,000",네스트빌,0,29.87,11260,8
2018,2019,7,15,상봉동,256-32,"21,000",서림캐슬,0,29.7,11260,2
2017,2019,7,15,상봉동,136-90,"18,000",마제스티,0,44.78,11260,3
2018,2019,7,15,상봉동,104-71,"3,000",동일스카이씨티101,50,29.84,11260,3
2017,2019,7,16,상봉동,190-176,"13,000",스마트한양,0,27.91,11260,3
1991,2019,7,16,상봉동,252-9,"6,000",제일빌라1동,0,35.73,11260,-1
2019,2019,7,16,상봉동,109-11,"22,000",네스트빌,0,29.99,11260,7
2019,2019,7,16,상봉동,102-109,"6,000",이상부티끄타워,60,27.6,11260,6
2017,2019,7,16,상봉동,190-176,"13,000",스마트한양,0,27.91,11260,3
2019,2019,7,17,상봉동,109-11,"21,000",네스트빌,0,29.87,11260,7
2014,2019,7,18,상봉동,304-1,"16,000",허브빌,0,29.96,11260,5
2014,2019,7,18,상봉동,304-1,"22,000",허브빌,0,41.67,11260,6
2019,2019,7,18,상봉동,109-11,"22,000",네스트빌,0,29.99,11260,7
2012,2019,7,19,상봉동,113-38,"1,000",CasaBella,40,12.29,11260,4
2019,2019,7,19,상봉동,109-11,"22,000",네스트빌,0,29.87,11260,6
2018,2019,7,20,상봉동,105-14,"3,000",팰리스빌,70,26.41,11260,7
2013,2019,7,20,상봉동,125-50,"1,000",오복빌딩,60,29.98,11260,3
2017,2019,7,20,상봉동,102-37,"15,700",대성쉐르빌(102-37),0,19.25,11260,8
2003,2019,7,21,상봉동,88-103,"13,000",(88-103),0,56.14,11260,2
2018,2019,7,22,상봉동,104-44,"2,000",동일스카이시티105동,50,14.49,11260,7
2017,2019,7,22,상봉동,86-29,"26,500",(86-29),0,48.51,11260,6
2018,2019,7,22,상봉동,85-2,"15,000",해피뜨래(85-2),0,21.2,11260,4
2018,2019,7,22,상봉동,85-2,"15,000",해피뜨래(85-2),0,21.2,11260,4
2019,2019,7,24,상봉동,103-2,"26,000",루체빌,0,29.8,11260,7
2005,2019,7,24,상봉동,304-18,"19,000",세리부아트빌12차,0,59.82,11260,4
2019,2019,7,25,상봉동,107-59,"22,000",이레59,0,29.76,11260,7
2015,2019,7,26,상봉동,190-199,"2,981",세렌디피아(190-199),17,31.62,11260,5
2019,2019,7,26,상봉동,109-11,"16,500",네스트빌,33,29.99,11260,5
2017,2019,7,26,상봉동,119-63,"5,000",더베스트빌,60,29.98,11260,4
2017,2019,7,26,상봉동,119-63,"5,000",더베스트빌,60,29.98,11260,4
2019,2019,7,26,상봉동,124-76,"15,500",센츄럴빌,0,32.15,11260,2
2018,2019,7,26,상봉동,105-41,"26,000",상봉스카이타워,0,37.41,11260,5
1990,2019,7,27,상봉동,32-4,"3,000",(32-4),10,36.55,11260,-1
2018,2019,7,29,상봉동,120-41,"28,800",(120-41),0,47.61,11260,2
2018,2019,7,29,상봉동,120-41,"28,800",(120-41),0,47.61,11260,2
2011,2019,7,30,상봉동,127-29,"9,000",금환타워,0,12.99,11260,7
2011,2019,7,30,상봉동,127-29,"9,000",금환타워,0,12.99,11260,7
2018,2019,7,31,상봉동,87-15,"21,000",주원그린빌,0,29.79,11260,5
2017,2019,7,1,중화동,330-94,"18,000",오렌지빌,0,28.07,11260,6
2016,2019,7,1,중화동,145-2,"9,000",(145-2),40,53.79,11260,3
2016,2019,7,2,중화동,329-85,"26,000",한일씨티빌,0,47.3,11260,2
2015,2019,7,2,중화동,323-15,"20,700",성우스타팰리스(105동),0,44.24,11260,2
2019,2019,7,2,중화동,325-118,"19,900",삼보리치빌2차,0,29.98,11260,3
2015,2019,7,2,중화동,323-15,"20,700",성우스타팰리스(105동),0,44.24,11260,2
2003,2019,7,3,중화동,280-12,"5,000",다인파시빌,50,45.73,11260,2
2003,2019,7,3,중화동,280-12,"5,000",다인파시빌,50,45.73,11260,2
2017,2019,7,3,중화동,307-4,"25,000",화인하우스(307-4),0,52.18,11260,2
2016,2019,7,4,중화동,4-2,"15,000",제이드빌,15,41.32,11260,2
2014,2019,7,5,중화동,455,"24,000",성우스타팰리스,0,47.32,11260,5
1985,2019,7,5,중화동,1-1,"10,000",대명,0,78.24,11260,3
2019,2019,7,6,중화동,314-4,"36,000",마더캐슬,0,54.42,11260,3
2019,2019,7,6,중화동,314-4,"36,000",마더캐슬,0,54.42,11260,3
2018,2019,7,8,중화동,309-15,"19,000",디스커버리나인,0,28,11260,4
2015,2019,7,10,중화동,322-30,"20,000",가람빌리지,0,38.59,11260,3
2018,2019,7,10,중화동,457,"18,000",중화동힐스페이스,0,30.51,11260,3
1996,2019,7,11,중화동,100-3,200,삼호빌라,20,57.56,11260,1
2013,2019,7,11,중화동,319-26,"12,000",윤하빌리,0,34.06,11260,3
2017,2019,7,11,중화동,91-1,"2,000",(91-1),40,18.84,11260,3
2017,2019,7,12,중화동,305-10,"23,000",금송힐스빌,0,57.15,11260,3
1982,2019,7,12,중화동,287-1,"21,000",삼흥연립,0,102.56,11260,1
2019,2019,7,12,중화동,273-5,"22,000",대고샤인빌(273-5),0,28.17,11260,2
2019,2019,7,16,중화동,325-118,"21,500",삼보리치빌2차,0,29.86,11260,2
1996,2019,7,16,중화동,37-2,"3,000",(37-2),50,50.48,11260,1
2019,2019,7,16,중화동,329-32,"24,800",(329-32),0,37.59,11260,2
2010,2019,7,18,중화동,200-8,"12,000",우성하이츠빌,0,26.87,11260,2
2019,2019,7,18,중화동,297-9,"1,000",미래데시앙,53,18.54,11260,4
2017,2019,7,18,중화동,324-142,"17,000",용마산홈타운12차,0,20.67,11260,5
2016,2019,7,18,중화동,133-24,"4,000",세종에코그린(133-24),60,43.56,11260,2
2015,2019,7,18,중화동,135-10,"18,000",대덕그린빌,0,29.98,11260,2
2017,2019,7,19,중화동,131-32,"2,000",(131-32),45,15.32,11260,5
2015,2019,7,20,중화동,275-8,"18,000",퍼스티안,0,38.24,11260,4
2002,2019,7,20,중화동,294-3,"17,000",천일빌라,0,59.88,11260,1
2006,2019,7,21,중화동,295-41,"20,000",경수빌라,0,54.01,11260,3
2017,2019,7,24,중화동,324-142,"16,500",용마산홈타운12차,0,29.93,11260,2
2014,2019,7,24,중화동,323-34,"23,000",성우스타팰리스1동,0,44.23,11260,2
1975,2019,7,24,중화동,299-42,"7,000",(299-42),0,39.24,11260,1
2012,2019,7,24,중화동,293-5,"18,000",세종에코그린,0,29.5,11260,3
2019,2019,7,24,중화동,282-4,"23,000",루체빌(282-4),0,29.96,11260,3
1991,2019,7,25,중화동,148-112,"18,000",소라빌라,0,49.8,11260,2
2018,2019,7,25,중화동,325-111,"2,000",스마트빌(325-111),75,29.96,11260,5
2019,2019,7,25,중화동,332-120,"18,000",(332-120),0,25.15,11260,3
2019,2019,7,25,중화동,332-120,"18,000",(332-120),0,25.15,11260,3
2019,2019,7,26,중화동,282-4,"24,900",루체빌(282-4),0,29.64,11260,4
2019,2019,7,26,중화동,282-4,"24,900",루체빌(282-4),0,29.64,11260,4
2019,2019,7,26,중화동,282-4,"24,900",루체빌(282-4),0,29.64,11260,4
2019,2019,7,26,중화동,282-4,"24,900",루체빌(282-4),0,29.64,11260,4
2019,2019,7,26,중화동,273-5,"22,000",대고샤인빌(273-5),0,28.17,11260,3
2019,2019,7,27,중화동,282-4,"23,000",루체빌(282-4),0,29.96,11260,5
2019,2019,7,27,중화동,282-4,"23,000",루체빌(282-4),0,29.96,11260,5
2019,2019,7,27,중화동,282-4,"23,000",루체빌(282-4),0,29.96,11260,5
2017,2019,7,27,중화동,330-94,"17,800",오렌지빌,0,28.07,11260,5
2012,2019,7,27,중화동,297-66,"1,000",바움하우스,37,17.6,11260,3
2012,2019,7,29,중화동,297-66,"1,000",바움하우스,37,20.43,11260,4
1994,2019,7,31,중화동,150,"6,500",반석주택2차,0,36.56,11260,-1
2015,2019,7,1,묵동,233-71,"5,000",로즈파크빌,45,29.99,11260,2
2017,2019,7,1,묵동,239-84,"18,000",동원프라우드2차,0,27.585,11260,4
2008,2019,7,1,묵동,109-13,"14,000",하늬빌라,0,38.22,11260,5
2019,2019,7,2,묵동,122-50,"19,000",세종파인힐,0,29.44,11260,2
2014,2019,7,2,묵동,394,"23,000",금강리버파크,0,49.93,11260,2
2015,2019,7,2,묵동,240-217,"24,000",리치하우스(240-217),0,43.18,11260,5
2010,2019,7,3,묵동,239-11,"8,400",은진하우스빌,0,18.88,11260,3
2012,2019,7,3,묵동,172-34,"13,000",(172-34),0,29.6,11260,4
2014,2019,7,4,묵동,394,"20,000",금강리버파크,0,54.97,11260,5
2013,2019,7,4,묵동,246-9,"24,300",오름하우스,0,48.59,11260,2
2017,2019,7,5,묵동,245-58,"19,000",창우이지스,0,25.88,11260,3
2017,2019,7,6,묵동,162-14,"18,000",VERAHAUS,0,28.61,11260,6
2017,2019,7,6,묵동,162-14,"18,000",VERAHAUS,0,28.79,11260,5
2012,2019,7,8,묵동,243-33,"3,000",더존하우스,50,25.77,11260,4
2018,2019,7,8,묵동,122-351,"17,000",(122-351),0,25.6,11260,5
2013,2019,7,8,묵동,172-27,"23,000",세종에코그린(172-27),0,57.64,11260,5
2008,2019,7,9,묵동,122-195,"23,500",(122-195),0,55.92,11260,2
2013,2019,7,9,묵동,122-357,"18,500",세종에코그린(122-357),0,52.58,11260,3
2018,2019,7,10,묵동,122-351,"17,000",(122-351),0,29.27,11260,4
2008,2019,7,10,묵동,299-1,"14,000",(299-1),5,40.21,11260,2
1997,2019,7,11,묵동,122-163,"10,000",궁전맨숀,10,57,11260,4
1994,2019,7,11,묵동,122-175,"18,000",화랑빌라,0,73.49,11260,2
2013,2019,7,12,묵동,178-19,"2,000",대양(178-19),55,32.79,11260,2
2014,2019,7,12,묵동,394,"23,500",금강리버파크,0,49.93,11260,5
2019,2019,7,13,묵동,122-50,"11,000",세종파인힐,0,14.85,11260,5
2004,2019,7,13,묵동,181-38,"9,000",(181-38),30,45.35,11260,3
2017,2019,7,13,묵동,77-21,"20,000",봉화빌딩,0,28.95,11260,5
2013,2019,7,15,묵동,121-68,"9,000",정우빌딩,0,63.2,11260,4
1991,2019,7,15,묵동,121-165,"9,000",풍산빌라(121-165),0,36.68,11260,2
2013,2019,7,15,묵동,121-68,"9,000",정우빌딩,0,63.2,11260,4
2018,2019,7,16,묵동,250-11,"25,000",250-11,0,28.74,11260,6
2010,2019,7,17,묵동,202-15,"7,000",MAIBAUM,0,12.32,11260,3
2015,2019,7,18,묵동,176-8,"30,000",(176-8),0,67.75,11260,8
2007,2019,7,19,묵동,159-10,"4,000",노블캐슬,55,55.44,11260,2
2012,2019,7,19,묵동,240-77,"12,000",준아트빌(240-77),5,29.11,11260,4
2012,2019,7,19,묵동,240-77,"12,000",준아트빌(240-77),0,29.11,11260,4
2013,2019,7,25,묵동,178-19,"2,000",대양(178-19),58,32.79,11260,3
1996,2019,7,25,묵동,122-47,"1,000",천지빌라,40,55.83,11260,3
1995,2019,7,27,묵동,121-137,"18,000",한두빌라,0,56.71,11260,1
2003,2019,7,27,묵동,122-353,"16,000",(122-353),0,40.31,11260,3
2012,2019,7,27,묵동,243-33,"13,000",더존하우스,0,25.59,11260,4
2017,2019,7,29,묵동,249-43,"17,000",모두하우스(249-43),0,26.42,11260,6
1997,2019,7,31,묵동,122-42,30,금탑빌라트,30,82.15,11260,1
2002,2019,7,1,망우동,477-7,"5,000",SC빌라트,60,55.84,11260,3
1983,2019,7,2,망우동,178-1,"15,000","염광(1,2,3,4동)",0,75.53,11260,2
2001,2019,7,6,망우동,509-88,"20,000",경수빌라2차,0,59.76,11260,1
2011,2019,7,8,망우동,400-14,"11,000",힐탑Ⅱ,0,29.12,11260,5
1995,2019,7,12,망우동,152-43,500,(152-43),55,52.86,11260,-1
2001,2019,7,12,망우동,461-15,"17,000",한양하이츠,0,62.9,11260,5
2002,2019,7,13,망우동,459-44,"16,700",삼우빌라3차,0,42.86,11260,4
2013,2019,7,18,망우동,432-71,"12,000",(432-71),10,41.62,11260,2
2001,2019,7,20,망우동,151-1,"13,000",한성아트빌A,0,66.9,11260,3
2009,2019,7,22,망우동,403-10,"8,000",망우동드림스페이스,0,29.97,11260,3
2009,2019,7,22,망우동,403-10,"8,000",망우동드림스페이스,0,28.7,11260,2
2015,2019,7,22,망우동,456-21,"23,000",에스알빌,0,45.62,11260,2
2002,2019,7,24,망우동,466-41,"8,000",망우동다세대주택,20,40,11260,1
2016,2019,7,24,망우동,416-20,"22,500",드림빌,0,28.83,11260,3
2011,2019,7,24,망우동,474-18,"6,000",(474-18),0,16.45,11260,2
1995,2019,7,27,망우동,477-10,500,동남아트빌라,35,22.66,11260,3
1986,2019,7,29,망우동,396-39,"6,900",(396-39),5,36.54,11260,-1
1983,2019,7,30,망우동,178-1,"12,000","염광(1,2,3,4동)",0,68.15,11260,2
2015,2019,7,5,신내동,493-163,"20,000",에이스빌비동,0,31.97,11260,6
1992,2019,7,6,신내동,581,"9,000",신광빌라,0,40.77,11260,2
2018,2019,7,15,신내동,494-96,"15,000",예일빌리지,0,29.34,11260,2
2008,2019,7,16,신내동,445-2,"19,500",삼유스위트빌,0,43.9,11260,2
2019,2019,7,16,신내동,243-14,"11,240",여성안심주택,16,30.9,11260,5
1997,2019,7,20,신내동,391-4,"21,000",청기와타운,0,70.35,11260,3
1988,2019,7,24,신내동,482-1,"12,000","신일연립(1,2동)",0,42.57,11260,2
2019,2019,7,27,신내동,493-3,"23,000",신내미성,0,29.58,11260,5
2003,2019,8,1,면목동,154-79,0,금성리치빌,50,61.85,11260,3
2008,2019,8,1,면목동,173-120,"10,000",타운하우스,0,31.3,11260,3
2013,2019,8,1,면목동,365-29,"6,000",카르페디엠,0,18.25,11260,2
2019,2019,8,1,면목동,651-43,"25,000",해피뜨래,0,28.37,11260,3
2014,2019,8,1,면목동,667-7,"21,000",성민쉐르빌,0,34.12,11260,5
2010,2019,8,1,면목동,1343-25,"13,000",공간행복A동,0,59.54,11260,-1
2011,2019,8,1,면목동,371-103,"13,500",성진쉐르빌,0,24.06,11260,5
2017,2019,8,2,면목동,90-25,"20,000",위너빌(90-25),0,28.84,11260,4
2019,2019,8,2,면목동,489,"30,000",골든네스트,0,62.68,11260,2
2019,2019,8,2,면목동,65-18,"24,500",(65-18),0,46.86,11260,3
2012,2019,8,3,면목동,550-32,"13,000","브라운하우스(A동,B동)",0,20.43,11260,2
2016,2019,8,5,면목동,63-4,"19,500",금호빌리지,0,29.41,11260,5
2019,2019,8,5,면목동,1271-1,"18,500",미래하우스빌,0,29.95,11260,4
2016,2019,8,5,면목동,90-32,"23,000",현대캐슬,0,41.03,11260,3
2016,2019,8,5,면목동,198-36,"18,900",영신주택,0,29.68,11260,5
2016,2019,8,5,면목동,90-32,"23,000",현대캐슬,0,41.03,11260,3
2000,2019,8,5,면목동,1270-3,"6,000",양지하이츠빌라B,40,55.95,11260,4
2002,2019,8,6,면목동,300-7,"15,000",로얄하이츠빌A동,0,49.64,11260,5
2017,2019,8,6,면목동,176-75,"16,500",삼성프라임,0,26.02,11260,2
2019,2019,8,7,면목동,90-27,"24,000",다원빌,0,27.19,11260,7
1993,2019,8,7,면목동,575-9,"10,000",민형연립,0,38.61,11260,1
1986,2019,8,7,면목동,1069-1,"15,500",신흥맨션,0,84.72,11260,1
1986,2019,8,8,면목동,1069-1,"5,000",신흥맨션,45,84.72,11260,3
2013,2019,8,8,면목동,129-84,"15,000",유진빌,0,28.92,11260,5
2001,2019,8,8,면목동,453-3,"19,000",신천파크빌,0,37.4,11260,3
2019,2019,8,9,면목동,98-4,"13,000",도경빌,20,29.97,11260,3
2014,2019,8,9,면목동,105-24,"18,300",(105-24),0,29.015,11260,7
2019,2019,8,9,면목동,98-4,"22,000",도경빌,0,33.59,11260,3
2016,2019,8,9,면목동,174-98,"18,000",우성쉐르빌,0,30.78,11260,4
2014,2019,8,9,면목동,105-24,"18,300",(105-24),0,29.015,11260,7
2017,2019,8,10,면목동,1538,"17,300",주함해븐빌,0,24.39,11260,4
2017,2019,8,10,면목동,176-75,"16,500",삼성프라임,0,26.38,11260,2
2016,2019,8,10,면목동,157-53,"24,600",(157-53)한울스페이스,0,41.89,11260,6
2015,2019,8,10,면목동,501-2,"24,000",양지쉐르빌,0,43.74,11260,6
2015,2019,8,10,면목동,549-13,"2,000",화이트빌,60,29.8,11260,3
2013,2019,8,10,면목동,499-21,"22,000",청솔하이빌15차,0,45.46,11260,2
2016,2019,8,10,면목동,157-53,"25,000",(157-53)한울스페이스,0,41.89,11260,6
2017,2019,8,10,면목동,173-23,"23,000",봄봄파크빌,0,37.22,11260,2
2019,2019,8,12,면목동,98-4,"22,000",도경빌,0,39.4,11260,6
2011,2019,8,12,면목동,90-10,500,(90-10),45,15.22,11260,4
2018,2019,8,13,면목동,616-28,"25,000",사가정라움빌,0,29.6,11260,5
2019,2019,8,13,면목동,3-42,"1,000",누리마루,50,22.79,11260,5
2017,2019,8,13,면목동,623-28,"13,000",크리스탈,0,20.08,11260,3
2019,2019,8,13,면목동,181-25,"19,000",태경,0,29.98,11260,5
2019,2019,8,13,면목동,3-42,"1,000",누리마루,50,22.79,11260,5
2017,2019,8,14,면목동,449-14,"19,900",아름드리,0,27.72,11260,5
2013,2019,8,14,면목동,233-26,"12,000",바움하우스,0,28.63,11260,3
2019,2019,8,14,면목동,181-25,"12,000",태경,30,29.98,11260,4
2016,2019,8,15,면목동,181-58,"1,000",(181-58),45,23.04,11260,5
2019,2019,8,15,면목동,651-43,"25,000",해피뜨래,0,29.46,11260,4
2019,2019,8,15,면목동,181-25,"12,500",태경,8,19.47,11260,7
2019,2019,8,15,면목동,653-3,"22,000",산들마을,0,28.85,11260,3
2019,2019,8,15,면목동,528-3,"15,000",금강힐하우스,0,28.76,11260,3
2019,2019,8,15,면목동,1295,"29,900",헤렌하우스(1295-0),0,37.83,11260,5
2019,2019,8,15,면목동,459-3,"23,000",런던빌,0,23.96,11260,6
2018,2019,8,16,면목동,191-93,"10,000",부티끄빌,15,47.81,11260,7
2014,2019,8,17,면목동,110-3,"17,000",참하우스토리,0,28.72,11260,3
2017,2019,8,17,면목동,90-25,"19,000",위너빌(90-25),0,27.37,11260,6
2018,2019,8,19,면목동,191-93,"3,000",부티끄빌,70,47.81,11260,7
1996,2019,8,19,면목동,315,"12,000",나윤빌라(3차),0,37.08,11260,3
2016,2019,8,19,면목동,117-4,"23,000",스마트빌,0,53.11,11260,7
2011,2019,8,19,면목동,623-31,"8,000",라임하우스,5,13.77,11260,2
2017,2019,8,20,면목동,623-28,"16,500",크리스탈,0,29.59,11260,4
2017,2019,8,20,면목동,88-73,"21,000",에코하우스,0,36.89,11260,2
2019,2019,8,20,면목동,489,"25,000",골든네스트,0,56.73,11260,4
2006,2019,8,20,면목동,392-58,"20,000",혜원쉐르빌,0,71.31,11260,3
1992,2019,8,21,면목동,527-145,500,동아빌라(527-145),55,38.67,11260,4
2016,2019,8,21,면목동,482-12,"25,500",서율빌리지,0,58.19,11260,4
2016,2019,8,21,면목동,63-4,"19,700",금호빌리지,0,29.98,11260,3
2017,2019,8,22,면목동,172-100,"5,000",(172-100),40,36.51,11260,3
2008,2019,8,22,면목동,191-8,"12,000",현성빌10차,0,34.02,11260,5
2016,2019,8,22,면목동,449-4,"13,000",리움,50,35.89,11260,6
2013,2019,8,22,면목동,175-102,"9,000",엔젤하우스A동,0,16.76,11260,7
1985,2019,8,22,면목동,10-2,"18,000",진주빌라,0,79.02,11260,1
2019,2019,8,22,면목동,142-10,"30,000",(142-10),0,32.53,11260,4
2016,2019,8,23,면목동,597-2,"2,000",경수하이빌(597-2),70,24.47,11260,3
2012,2019,8,23,면목동,22-16,500,풀하우스,47,21.09,11260,3
2017,2019,8,24,면목동,449-14,"25,000",아름드리,0,36.72,11260,3
2016,2019,8,24,면목동,90-69,"3,000",혜원,75,29.82,11260,6
2014,2019,8,24,면목동,175-42,"24,000",다원슈슈빌,0,43.46,11260,2
2016,2019,8,24,면목동,597-35,"19,500",성준럭스빌2,0,29.52,11260,5
2017,2019,8,24,면목동,114-12,"20,000",JTower,0,31.62,11260,4
2019,2019,8,25,면목동,56-2,"13,000",이안애B동,0,29.54,11260,3
2014,2019,8,26,면목동,620-8,500,경희아트빌,53,24.9,11260,2
2019,2019,8,26,면목동,653-3,"10,000",산들마을,65,41.59,11260,6
2019,2019,8,26,면목동,459-3,"25,000",런던빌,0,29.94,11260,8
2002,2019,8,26,면목동,142-12,"18,000",정일빌라,0,64.18,11260,1
2017,2019,8,27,면목동,173-23,"22,500",봄봄파크빌,0,38.78,11260,2
2016,2019,8,27,면목동,181-58,"1,000",(181-58),50,27.74,11260,4
2016,2019,8,27,면목동,181-58,"3,000",(181-58),60,28.58,11260,4
2017,2019,8,27,면목동,176-75,"16,500",삼성프라임,0,26.02,11260,6
2014,2019,8,27,면목동,72-4,"25,000",알렌타운홈,0,50.385,11260,3
2015,2019,8,27,면목동,144-4,"22,000",웰스빌(144-4),0,53.11,11260,5
2019,2019,8,28,면목동,3-42,"2,000",누리마루,50,22.79,11260,5
2019,2019,8,28,면목동,3-42,"2,000",누리마루,50,22.79,11260,5
2009,2019,8,28,면목동,140-70,"21,000",협성리치빌,0,51.21,11260,4
2017,2019,8,28,면목동,173-23,"21,500",봄봄파크빌,0,35.71,11260,6
1986,2019,8,29,면목동,29-9,"1,500",(29-9),40,38.25,11260,1
2015,2019,8,29,면목동,111-4,"14,700",동영하우스,0,28.46,11260,3
2014,2019,8,29,면목동,69-31,"23,500",승우모던빌,0,50.53,11260,3
2012,2019,8,29,면목동,97-11,"1,000",해피하우스,40,17.46,11260,2
2011,2019,8,29,면목동,340-42,"16,000",대림주택,0,35.97,11260,2
2012,2019,8,29,면목동,524-13,"7,000",(524-13),0,20.29,11260,5
1991,2019,8,30,면목동,180-17,"4,000",(180-17),0,9.99,11260,1
1996,2019,8,30,면목동,173-25,"17,000",효형그린타운,0,75.83,11260,1
2018,2019,8,30,면목동,365-14,"1,000",(365-14),85,49.28,11260,5
2019,2019,8,30,면목동,528-3,"16,000",금강힐하우스,0,29.08,11260,3
2009,2019,8,30,면목동,1180,"22,000",1180,0,47.08,11260,4
1976,2019,8,30,면목동,106-14,"1,000",(106-14),50,46.56,11260,2
2014,2019,8,30,면목동,89-39,"17,500",에코팰리스,0,28.08,11260,6
2013,2019,8,31,면목동,153-3,"16,000",샤론인텔리안,0,24.91,11260,6
2017,2019,8,31,면목동,173-23,"24,000",봄봄파크빌,0,37.22,11260,4
2017,2019,8,31,면목동,373-10,"5,000",청우컨스빌,60,29.93,11260,5
1985,2019,8,1,상봉동,276-14,"7,000",(276-14),0,31.62,11260,1
1985,2019,8,1,상봉동,276-14,"7,000",(276-14),0,31.62,11260,1
2011,2019,8,1,상봉동,130-106,500,레인보우빌Ⅱ,40,13.08,11260,6
2019,2019,8,1,상봉동,105-16,"1,000",대영리치빌(105-16),65,18.78,11260,4
2019,2019,8,1,상봉동,105-58,"16,500",우리가,0,22.118,11260,5
2018,2019,8,1,상봉동,87-35,"19,000",세움스카이빌,0,28.03,11260,5
2017,2019,8,1,상봉동,102-37,"15,000",대성쉐르빌(102-37),10,24.3,11260,9
2019,2019,8,2,상봉동,109-11,"15,000",네스트빌,35,29.87,11260,5
2012,2019,8,2,상봉동,129-50,"21,000",크리스탈하우스,0,56.84,11260,6
2016,2019,8,2,상봉동,111-56,"19,000",청운명가,0,27.2,11260,2
2018,2019,8,2,상봉동,102-19,"5,000",동인씨엘로102동,35,15.73,11260,8
2018,2019,8,3,상봉동,101-34,"1,000",(101-34),50,15.02,11260,10
2018,2019,8,3,상봉동,102-14,"3,500",동인씨엘로,50,15.42,11260,9
2019,2019,8,3,상봉동,108-3,"1,000",대성타워,60,14.735,11260,5
2016,2019,8,4,상봉동,111-62,"19,000",인덕하이빌,0,29.15,11260,3
2018,2019,8,6,상봉동,120-41,"29,200",(120-41),0,48.28,11260,3
2014,2019,8,6,상봉동,246-1,"17,000",와이제이(YJ)트비동,0,48.93,11260,2
2002,2019,8,7,상봉동,124-75,"15,500",청우빌라,0,44.235,11260,4
2019,2019,8,7,상봉동,105-58,"16,500",우리가,0,22.118,11260,6
2019,2019,8,7,상봉동,105-16,"19,000",대영리치빌(105-16),0,25.76,11260,7
2018,2019,8,8,상봉동,308-1,"6,623","시온빌라트(201동,202동)",22,59.79,11260,5
2019,2019,8,9,상봉동,102-46,"17,000",이안채S타워A,0,19.41,11260,9
